title,year,metascore,runtime_min,director,stars,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_History,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_News,GENRE_Romance,GENRE_Sci-Fi,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western,MPAA_NC-17,MPAA_NR,MPAA_PG,MPAA_PG-13,MPAA_R,awarded_director,awarded_stars
Zerophilia,2005,41.0,90.0,Martin Curland,"Alison Folland, Kyle Schmid, Dustin Seavey, Taylor Handley",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
BloodRayne,2005,18.0,95.0,Uwe Boll,"Ben Kingsley, Michael Madsen, Kristanna Loken, Michelle Rodriguez",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sweet Land,2005,75.0,110.0,Ali Selim,"Elizabeth Reaser, Patrick Heusinger, Lois Smith, Stephen Pelinski",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Waiting...,2005,30.0,94.0,Rob McKittrick,"Ryan Reynolds, John Francis Daley, Anna Faris, Justin Long",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Domino,2005,36.0,127.0,Tony Scott,"Mickey Rourke, Keira Knightley, Edgar Ramírez, Delroy Lindo",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dangerous Men,2005,32.0,80.0,Jahangir Salehi,"Roya Saghafy, Michael Gradilone, Melody Wiggins, Michael Hurt",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Just Like Heaven,2005,47.0,95.0,Mark Waters,"Reese Witherspoon, Mark Ruffalo, Dina Spybey-Waters, Donal Logue",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cry Wolf,2005,39.0,90.0,Jeff Wadlow,"Lindy Booth, Erica Yates, Jared Padalecki, Julian Morris",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
American Gun,2005,48.0,95.0,Aric Avelino,"Forest Whitaker, Linda Cardellini, Marcia Gay Harden, Donald Sutherland",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Whole New Thing,2005,54.0,92.0,Amnon Buchbinder,"Daniel MacIvor, Robert Joy, Rebecca Jenkins, Aaron Webber",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Quiet,2005,29.0,96.0,Jamie Babbit,"Edie Falco, Elisha Cuthbert, Martin Donovan, Camilla Belle",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Wassup Rockers,2005,56.0,111.0,Larry Clark,"Francisco Pedrasa, Jonathan Velasquez, Usvaldo Panameno, Milton Velasquez",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Harsh Times,2005,56.0,116.0,David Ayer,"Freddy Rodríguez, Eva Longoria, Christian Bale, Chaka Forman",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Winter Passing,2005,56.0,98.0,Adam Rapp,"Ed Harris, Will Ferrell, Zooey Deschanel, Darrell Larson",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thank You for Smoking,2005,71.0,92.0,Jason Reitman,"Maria Bello, Cameron Bright, Aaron Eckhart, Joan Lunden",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tideland,2005,26.0,120.0,Terry Gilliam,"Jennifer Tilly, Janet McTeer, Jeff Bridges, Jodelle Ferland",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Edmond,2005,61.0,82.0,Stuart Gordon,"Frances Bay, Joe Mantegna, William H. Macy, Julia Stiles",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A Sound of Thunder,2005,24.0,101.0,Peter Hyams,"Ben Kingsley, Edward Burns, Armin Rohde, Catherine McCormack",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lustre,2005,60.0,81.0,Art Jones,"Victor Argo, Gordon Joseph Weiss, Jordan Lage, John Hoyt",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chaos,2005,1.0,74.0,David DeFalco,"Sage Stallone, Kevin Gage, Kelly K.C. Quann, Maya Barovich",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
The Zodiac,2005,21.0,92.0,Alexander Bulkley,"Rory Culkin, William Mapother, Justin Chambers, Robin Tunney",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Devil's Rejects,2005,53.0,107.0,Rob Zombie,"Bill Moseley, William Forsythe, Sid Haig, Sheri Moon Zombie",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Little Fish,2005,77.0,114.0,Rowan Woods,"Martin Henderson, Sam Neill, Cate Blanchett, Hugo Weaving",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
C.R.A.Z.Y.,2005,81.0,127.0,Jean-Marc Vallée,"Danielle Proulx, Émile Vallée, Michel Côté, Marc-André Grondin",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The King,2005,58.0,105.0,James Marsh,"Derek Alvarado, William Hurt, Laura Harring, Gael García Bernal",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Be with Me,2005,67.0,93.0,Eric Khoo,"Chiew Sung Ching, Lawrence Yong, Theresa Poh Lin Chan, Leong Kooi Eng",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Monster-in-Law,2005,31.0,101.0,Robert Luketic,"Jane Fonda, Jennifer Lopez, Michael Vartan, Wanda Sykes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Red Doors,2005,60.0,90.0,Georgia Lee,"Jacqueline Kim, Freda Foh Shen, Tzi Ma, Elaine Kao",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Game of Their Lives,2005,47.0,101.0,David Anspaugh,"Gavin Rossdale, Wes Bentley, Jay Rodan, Gerard Butler",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
When Do We Eat?,2005,37.0,86.0,Salvador Litvak,"Michael Lerner, Shiri Appleby, Jack Klugman, Lesley Ann Warren",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Race You to the Bottom,2005,50.0,73.0,Russell Brown,"Kristin Hensley, Ruben Dario, Cole Williams, Jer Adrianne Lelliott",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Sin City,2005,74.0,124.0,Frank Miller,"Bruce Willis, Mickey Rourke, Jessica Alba, Clive Owen",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Roost,2005,62.0,80.0,Ti West,"Sean Reid, Tom Noonan, Karl Jacob, Vanessa Horneff",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
The Descent,2005,71.0,99.0,Neil Marshall,"Alex Reid, Saskia Mulder, Natalie Mendoza, Shauna Macdonald",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Nowhere Man,2005,41.0,78.0,Tim McCann,"Frank Olivier, Debbie Rochon, Michael Rodrick, Lloyd Kaufman",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Home,2005,50.0,91.0,Matt Zoller Seitz,"Jason Liebrecht, Nicol Zanzarella, T. Stephen Neave, Erin Stacey Visslailli",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Big Fat Independent Movie,2005,32.0,80.0,Philip Zlotorynski,"Eric Hoffman, Neil Barton, Darren Keefe Reiher, Paget Brewster",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
We Jam Econo: The Story of the Minutemen,2005,66.0,91.0,Tim Irwin,"Milo Aukerman, Scott Becker, Kevin Barrett, Joe Baiza",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cursed,2005,31.0,97.0,Wes Craven,"Portia de Rossi, Mya, Christina Ricci, Jesse Eisenberg",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Invisible,2005,63.0,90.0,Konstantin Bojanov,"Rumen Proshev, Alexsandar Bunovski, Kamen Petrov, Stanislav Pavlov",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bigger Than the Sky,2005,21.0,106.0,Al Corley,"John Corbett, Amy Smart, Marcus Thomas, Sean Astin",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
That Man: Peter Berlin,2005,64.0,81.0,Jim Tushinski,"Peter Berlin, Armistead Maupin, Jack Wrangler, John Waters",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Transamerica,2005,66.0,103.0,Duncan Tucker,"Fionnula Flanagan, Kevin Zegers, Andrea James, Felicity Huffman",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
The Amateurs,2005,45.0,96.0,Michael Traeger,"Tim Blake Nelson, Ted Danson, Jeff Bridges, Joe Pantoliano",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Puffy Chair,2005,73.0,85.0,Jay Duplass,"Rhett Wilkins, Katie Aselton, Julie Fischer, Mark Duplass",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Hard Candy,2005,58.0,104.0,David Slade,"Patrick Wilson, Odessa Rae, Ellen Page, Sandra Oh",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Steal Me,2005,43.0,95.0,Melissa Painter,"Hunter Parrish, John Terry, Cara Seymour, Danny Alexander",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wolf Creek,2005,54.0,99.0,Greg McLean,"John Jarratt, Nathan Phillips, Cassandra Magrath, Kestie Morassi",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Me and You and Everyone We Know,2005,76.0,91.0,Miranda July,"John Hawkes, Miles Thompson, Brandon Ratcliff, Miranda July",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Reel Paradise,2005,63.0,110.0,Steve James,"Wyatt Pierson, Georgia Pierson, John Pierson, Janet Pierson",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brick,2005,72.0,110.0,Rian Johnson,"Emilie de Ravin, Meagan Good, Joseph Gordon-Levitt, Lukas Haas",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Dying Gaul,2005,62.0,92.0,Craig Lucas,"Ryan Miller, Peter Sarsgaard, Campbell Scott, Patricia Clarkson",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Film Geek,2005,35.0,78.0,James Westby,"Dennis Adkins, Melik Malkasian, Ritah Parrish, John Breen",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Alone in the Dark,2005,9.0,96.0,Uwe Boll,"Frank C. Turner, Tara Reid, Stephen Dorff, Christian Slater",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
I Am a Sex Addict,2005,62.0,98.0,Caveh Zahedi,"Rebecca Lord, Caveh Zahedi, Christoff Colas, Lindsey Tjian",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Girl from Monday,2005,45.0,84.0,Hal Hartley,"Leo Fitzpatrick, Tatiana Abracos, Sabrina Lloyd, Bill Sage",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Chumscrubber,2005,41.0,108.0,Arie Posin,"Rory Culkin, Allison Janney, Jamie Bell, Glenn Close",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
The Motel,2005,70.0,75.0,Michael Kang,"Jeffrey Chyau, Jade Wu, Samantha Futerman, Sung Kang",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Squid and the Whale,2005,82.0,81.0,Noah Baumbach,"Owen Kline, Laura Linney, Jesse Eisenberg, Jeff Daniels",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Four Eyed Monsters,2005,72.0,85.0,Susan Buice,"Susan Buice, Julia Ann Ames, Arin Crumley, Lindsey Andersen",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thumbsucker,2005,69.0,96.0,Mike Mills,"Keanu Reeves, ""Vincent DOnofrio"", Tilda Swinton, Lou Taylor Pucci",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ellie Parker,2005,51.0,95.0,Scott Coffey,"Jennifer Syme, Greg Freitas, Naomi Watts, Gaye Pope",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Are We There Yet?,2005,27.0,95.0,Brian Levant,"Nia Long, Philip Bolden, Aleisha Allen, Ice Cube",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Duane Hopwood,2005,53.0,84.0,Matt Mulhern,"Bill Buell, Daisy Ang, Dick Cavett, Rachel Covey",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Spanglish,2004,48.0,131.0,James L. Brooks,"Adam Sandler, Paz Vega, Téa Leoni, Cloris Leachman",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Closer,2004,65.0,104.0,Mike Nichols,"Julia Roberts, Jude Law, Clive Owen, Natalie Portman",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
Ethan Mao,2004,29.0,87.0,Quentin Lee,"Raymond Ma, Jun Hee Lee, Kevin Kleinberg, Julia Nickson",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Rooms for Tourists,2004,60.0,90.0,Adrián García Bogliano,"Lucrecia Federico, Elena Siritto, Mariela Mujica, Jimena Krouco",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Tollbooth,2004,36.0,85.0,Debra Kirschner,"Ronald Guttman, Marla Sokoloff, Idina Menzel, Tovah Feldshuh",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Guys and Balls,2004,60.0,106.0,Sherry Hormann,"Eileen Eilender, Dietmar Bär, Lisa Maria Potthoff, Maximilian Brückner",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Forgotten,2004,43.0,91.0,Joseph Ruben,"Matthew Pleszewicz, Dominic West, Christopher Kovaleski, Julianne Moore",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Casuistry: The Art of Killing a Cat,2004,44.0,91.0,Zev Asher,"Matthew Kaczorowski, Jubal Brown, Daniel Borins, Christie Blatchford",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kung Fu Hustle,2004,78.0,99.0,Stephen Chow,"Qiu Yuen, Stephen Chow, Wah Yuen, Siu-Lung Leung",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sideways,2004,94.0,127.0,Alexander Payne,"Paul Giamatti, Thomas Haden Church, Virginia Madsen, Sandra Oh",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Hotel Rwanda,2004,79.0,121.0,Terry George,"Sophie Okonedo, Xolani Mali, Joaquin Phoenix, Don Cheadle",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Oyster Farmer,2004,51.0,91.0,Anna Reeves,"Jim Norton, ""Alex OLoughlin"", David Field, Diana Glenn",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Crash,2004,66.0,112.0,Paul Haggis,"Thandie Newton, Sandra Bullock, Karina Arroyave, Don Cheadle",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3-Iron,2004,72.0,88.0,Ki-duk Kim,"Hee Jae, Jeong-ho Choi, Hyuk-ho Kwon, Seung-Yun Lee",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Kinsey,2004,79.0,118.0,Bill Condon,"""Chris ODonnell"", Liam Neeson, Laura Linney, Peter Sarsgaard",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Keane,2004,79.0,100.0,Lodge Kerrigan,"Damian Lewis, Amy Ryan, Abigail Breslin, Liza Colón-Zayas",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Mysterious Skin,2004,73.0,105.0,Gregg Araki,"Brady Corbet, Elisabeth Shue, Chase Ellison, Joseph Gordon-Levitt",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Palindromes,2004,53.0,100.0,Todd Solondz,"Jennifer Jason Leigh, Matthew Faber, Stephen Adly Guirgis, Ellen Barkin",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Silver City,2004,47.0,128.0,John Sayles,"Billy Zane, Chris Cooper, Thora Birch, Maria Bello",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Suspect Zero,2004,37.0,99.0,E. Elias Merhige,"Ben Kingsley, Harry Lennix, Carrie-Anne Moss, Aaron Eckhart",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dead Man's Shoes,2004,52.0,90.0,Shane Meadows,"Paddy Considine, Toby Kebbell, Stuart Wolfenden, Gary Stretch",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Collateral,2004,71.0,120.0,Michael Mann,"Mark Ruffalo, Jada Pinkett Smith, Tom Cruise, Jamie Foxx",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Slow Jam King,2004,45.0,109.0,Steven E. Mallorca,"D.K. Bowser, Whitney Melton, Ron Domingo, Rona Figueroa",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thunderbirds,2004,36.0,95.0,Jonathan Frakes,"Ben Kingsley, Bill Paxton, Brady Corbet, Anthony Edwards",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Girl Play,2004,37.0,80.0,Lee Friedlander,"Dom DeLuise, Robin Greenspan, Mink Stole, Lacie Harmon",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
L.A. Twister,2004,29.0,92.0,Sven Pape,"Tony Daly, Manouschka Guerrier, Jennifer Aspen, Zack Ward",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Night Watch,2004,58.0,114.0,Timur Bekmambetov,"Konstantin Khabenskiy, Mariya Poroshina, Valeriy Zolotukhin, Vladimir Menshov",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fighting Tommy Riley,2004,53.0,109.0,Eddie O'Flaherty,"Christina Chambers, J.P. Davis, Diane Tayler, Eddie Jones",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Slutty Summer,2004,31.0,85.0,Casper Andreas,"Jeffrey Christopher Todd, Christos Klapsis, Casper Andreas, Virginia Bryan",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
When Will I Be Loved,2004,39.0,81.0,James Toback,"Neve Campbell, Dominic Chianese, Frederick Weller, Ashley Shelton",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Somersault,2004,73.0,106.0,Cate Shortland,"Abbie Cornish, Sam Worthington, Damian de Montemas, Lynette Curran",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Z Channel: A Magnificent Obsession,2004,85.0,120.0,Xan Cassavetes,"Robert Altman, C.L. Batten, Vera Carlisle Anderson, Jacqueline Bisset",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Off the Lip,2004,30.0,87.0,Robert Mickelson,"Adam Scott, Marguerite Moreau, Mark Fite, Mackenzie Astin",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Tony & Tina's Wedding,2004,36.0,110.0,Roger Paradiso,"Dean Edwards, Krista Allen, Joey McIntyre, Mila Kunis",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Naked Fame,2004,46.0,85.0,Christopher Long,"Colton Ford, Donna Mears, Chi Chi LaRue, Ken Soukesian",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bobby Jones: Stroke of Genius,2004,45.0,120.0,Rowdy Herrington,"Claire Forlani, Jim Caviezel, Malcolm McDowell, Jeremy Northam",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Hair High,2004,61.0,78.0,Bill Plympton,"Dermot Mulroney, Sarah Silverman, ""Beverly DAngelo"", Eric Gilliland",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Life: What's Your Pleasure?,2004,26.0,87.0,María Lidón,"Denise Richards, Joaquim de Almeida, María Jiménez, Daryl Hannah",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fakers,2004,38.0,85.0,Richard Janes,"Kate Ashfield, Tony Haygarth, Matthew Rhys, Tom Chambers",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Duck Season,2004,74.0,90.0,Fernando Eimbcke,"Enrique Arreola, Daniel Miranda, Diego Cataño, Danny Perea",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shaun of the Dead,2004,76.0,99.0,Edgar Wright,"Nick Frost, Lucy Davis, Kate Ashfield, Simon Pegg",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Clean,2004,75.0,90.0,Olivier Assayas,"Nick Nolte, Maggie Cheung, Jeanne Balibar, Béatrice Dalle",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Dead & Breakfast,2004,34.0,88.0,Matthew Leutwyler,"Oz Perkins, Jeremy Sisto, Bianca Lawson, Erik Palladino",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dorian Blues,2004,52.0,88.0,Tennyson Bardwell,"Michael McMillian, Lea Coco, Mo Quigley, Steve Fletcher",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Eternal Sunshine of the Spotless Mind,2004,89.0,108.0,Michel Gondry,"Kate Winslet, Tom Wilkinson, Gerry Robert Byrne, Jim Carrey",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
The Passion of the Christ,2004,47.0,127.0,Mel Gibson,"Jim Caviezel, Maia Morgenstern, Monica Bellucci, Christo Jivkov",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Welcome to Mooseport,2004,33.0,110.0,Donald Petrie,"Maura Tierney, Gene Hackman, Marcia Gay Harden, Ray Romano",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Eating Out,2004,28.0,90.0,Q. Allan Brocka,"Jim Verraros, Scott Lunsford, Rebekah Kochan, Emily Brooke Hands",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
